year,component,timestamp,scaling_factor
2024,BC (exhaust),2024-01-01 00:00:00+00:00,0.12908621527140327
2024,BC (exhaust),2024-01-01 01:00:00+00:00,0.09114347882176055
2024,BC (exhaust),2024-01-01 02:00:00+00:00,0.07516718481853103
2024,BC (exhaust),2024-01-01 03:00:00+00:00,0.07005448104068943
2024,BC (exhaust),2024-01-01 04:00:00+00:00,0.09067488814376018
2024,BC (exhaust),2024-01-01 05:00:00+00:00,0.13033281915098843
2024,BC (exhaust),2024-01-01 06:00:00+00:00,0.17382467445658129
2024,BC (exhaust),2024-01-01 07:00:00+00:00,0.2568210130330502
2024,BC (exhaust),2024-01-01 08:00:00+00:00,0.38582182843300106
2024,BC (exhaust),2024-01-01 09:00:00+00:00,0.515891830345195
2024,BC (exhaust),2024-01-01 10:00:00+00:00,0.6094434689446224
2024,BC (exhaust),2024-01-01 11:00:00+00:00,0.6614104856953773
2024,BC (exhaust),2024-01-01 12:00:00+00:00,0.7074330518812196
2024,BC (exhaust),2024-01-01 13:00:00+00:00,0.7312542529325734
2024,BC (exhaust),2024-01-01 14:00:00+00:00,0.7251938197565612
2024,BC (exhaust),2024-01-01 15:00:00+00:00,0.6952091394920561
2024,BC (exhaust),2024-01-01 16:00:00+00:00,0.6963528630092266
2024,BC (exhaust),2024-01-01 17:00:00+00:00,0.6272508489921024
2024,BC (exhaust),2024-01-01 18:00:00+00:00,0.5256410853487986
2024,BC (exhaust),2024-01-01 19:00:00+00:00,0.4044279661560087
2024,BC (exhaust),2024-01-01 20:00:00+00:00,0.30964944047992327
2024,BC (exhaust),2024-01-01 21:00:00+00:00,0.24251077738738322
2024,BC (exhaust),2024-01-01 22:00:00+00:00,0.16184622701446635
2024,BC (exhaust),2024-01-01 23:00:00+00:00,0.11010851853044014
2024,BC (exhaust),2024-01-02 00:00:00+00:00,0.0879942711527039
2024,BC (exhaust),2024-01-02 01:00:00+00:00,0.0772293433965758
2024,BC (exhaust),2024-01-02 02:00:00+00:00,0.08544094980473249
2024,BC (exhaust),2024-01-02 03:00:00+00:00,0.13520454862802703
2024,BC (exhaust),2024-01-02 04:00:00+00:00,0.3483147277824408
2024,BC (exhaust),2024-01-02 05:00:00+00:00,0.6447179560164614
2024,BC (exhaust),2024-01-02 06:00:00+00:00,0.8663502056630462
2024,BC (exhaust),2024-01-02 07:00:00+00:00,0.9180704558839382
2024,BC (exhaust),2024-01-02 08:00:00+00:00,0.9788273783203676
2024,BC (exhaust),2024-01-02 09:00:00+00:00,1.0627642756325928
2024,BC (exhaust),2024-01-02 10:00:00+00:00,1.1175533722677573
2024,BC (exhaust),2024-01-02 11:00:00+00:00,1.1159366691000763
2024,BC (exhaust),2024-01-02 12:00:00+00:00,1.189369100015914
2024,BC (exhaust),2024-01-02 13:00:00+00:00,1.2142142585888054
2024,BC (exhaust),2024-01-02 14:00:00+00:00,1.251084463954633
2024,BC (exhaust),2024-01-02 15:00:00+00:00,1.2231401066995462
2024,BC (exhaust),2024-01-02 16:00:00+00:00,1.2080807794036388
2024,BC (exhaust),2024-01-02 17:00:00+00:00,0.939125956856209
2024,BC (exhaust),2024-01-02 18:00:00+00:00,0.6810001298557797
2024,BC (exhaust),2024-01-02 19:00:00+00:00,0.4929998304256702
2024,BC (exhaust),2024-01-02 20:00:00+00:00,0.3660703916081744
2024,BC (exhaust),2024-01-02 21:00:00+00:00,0.30778277674138077
2024,BC (exhaust),2024-01-02 22:00:00+00:00,0.2034786539269357
2024,BC (exhaust),2024-01-02 23:00:00+00:00,0.11498376967391927
2024,BC (exhaust),2024-01-03 00:00:00+00:00,0.09307556780789646
2024,BC (exhaust),2024-01-03 01:00:00+00:00,0.08217304992662187
2024,BC (exhaust),2024-01-03 02:00:00+00:00,0.09211727367983534
2024,BC (exhaust),2024-01-03 03:00:00+00:00,0.14439164146198985
2024,BC (exhaust),2024-01-03 04:00:00+00:00,0.3687858760726203
2024,BC (exhaust),2024-01-03 05:00:00+00:00,0.683605132473312
