year,component,timestamp,scaling_factor
2019,CO2/CO/NOx,2019-01-01 00:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-01 01:00:00+01:00,7.43462064284668
2019,CO2/CO/NOx,2019-01-01 02:00:00+01:00,15.476513203570065
2019,CO2/CO/NOx,2019-01-01 03:00:00+01:00,12.097577720741581
2019,CO2/CO/NOx,2019-01-01 04:00:00+01:00,15.385350085870025
2019,CO2/CO/NOx,2019-01-01 05:00:00+01:00,18.559591616245978
2019,CO2/CO/NOx,2019-01-01 06:00:00+01:00,21.595914813167344
2019,CO2/CO/NOx,2019-01-01 07:00:00+01:00,30.292780711538025
2019,CO2/CO/NOx,2019-01-01 08:00:00+01:00,31.36495723533832
2019,CO2/CO/NOx,2019-01-01 09:00:00+01:00,30.610118432478
2019,CO2/CO/NOx,2019-01-01 10:00:00+01:00,28.59447187634883
2019,CO2/CO/NOx,2019-01-01 11:00:00+01:00,23.913150252238612
2019,CO2/CO/NOx,2019-01-01 12:00:00+01:00,24.115892658908038
2019,CO2/CO/NOx,2019-01-01 13:00:00+01:00,27.082524290801235
2019,CO2/CO/NOx,2019-01-01 14:00:00+01:00,28.265197427821786
2019,CO2/CO/NOx,2019-01-01 15:00:00+01:00,36.58689343382931
2019,CO2/CO/NOx,2019-01-01 16:00:00+01:00,35.18448715937038
2019,CO2/CO/NOx,2019-01-01 17:00:00+01:00,35.01285575878631
2019,CO2/CO/NOx,2019-01-01 18:00:00+01:00,32.654924448909426
2019,CO2/CO/NOx,2019-01-01 19:00:00+01:00,33.7395881362869
2019,CO2/CO/NOx,2019-01-01 20:00:00+01:00,31.518260482169225
2019,CO2/CO/NOx,2019-01-01 21:00:00+01:00,27.501874632221423
2019,CO2/CO/NOx,2019-01-01 22:00:00+01:00,17.61331481527334
2019,CO2/CO/NOx,2019-01-01 23:00:00+01:00,11.64804893007878
2019,CO2/CO/NOx,2019-01-02 00:00:00+01:00,12.050017321761846
2019,CO2/CO/NOx,2019-01-02 01:00:00+01:00,11.810846060474555
2019,CO2/CO/NOx,2019-01-02 02:00:00+01:00,16.866505099376127
2019,CO2/CO/NOx,2019-01-02 03:00:00+01:00,22.364328004411743
2019,CO2/CO/NOx,2019-01-02 04:00:00+01:00,31.47687315458265
2019,CO2/CO/NOx,2019-01-02 05:00:00+01:00,34.95930879978196
2019,CO2/CO/NOx,2019-01-02 06:00:00+01:00,35.56918732776057
2019,CO2/CO/NOx,2019-01-02 07:00:00+01:00,35.13245048754549
2019,CO2/CO/NOx,2019-01-02 08:00:00+01:00,34.68202553250211
2019,CO2/CO/NOx,2019-01-02 09:00:00+01:00,34.7063675406265
2019,CO2/CO/NOx,2019-01-02 10:00:00+01:00,27.879396387451393
2019,CO2/CO/NOx,2019-01-02 11:00:00+01:00,15.886656252064856
2019,CO2/CO/NOx,2019-01-02 12:00:00+01:00,15.719310063899618
2019,CO2/CO/NOx,2019-01-02 13:00:00+01:00,3.3421745469934514
2019,CO2/CO/NOx,2019-01-02 14:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 15:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 16:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 17:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 18:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 19:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 20:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 21:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 22:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-02 23:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 00:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 01:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 02:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 03:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 04:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 05:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 06:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 07:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 08:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 09:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 10:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 11:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 12:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 13:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 14:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 15:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 16:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 17:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 18:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 19:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 20:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 21:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 22:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-03 23:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 00:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 01:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 02:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 03:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 04:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 05:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 06:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 07:00:00+01:00,0.0
2019,CO2/CO/NOx,2019-01-04 08:00:00+01:00,0.0
